start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
,11/17/17,357947074449795,2017-11-28T13:00:38.819+03,08:01:31,201711171340.0,Tanzania,000_TZS,'000 TZS,20,3253,1,3155401,Mufindi DC,,,"dairy_non-itm, inactive vaccinator",,1 to 5,,,,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,71.0,30.0,secondary,1,6,0,1,0,1,1,0,,own_land communal_land,30.0,0.0,0.0,acres,Male,,,,,,,50.0,acres,,Household Hire_labour,flat slope,N,no_grazing,N,,,,,Y,cattle chicken_poultry,1,,,,Y,1,,,,,,,40.0,350.0,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,use,,,,,N,,,,,,,,,,,,,Y,,maize millet rice,1.0,,,,,Male Female,2.0,1.0,0.0,2.0,N,,,kg,,,,Y,maize,N,,,N,Food,,Intercrop,Y,,N,,,,,,N,,,jul,,,never,never,never,never,,monthly,never,,never,,,,,,daily,N,,bought,on-farm bought,on-farm,,,,,N,,,,,,,,never,N,,bought,,bought,,,,weekly,Y,,,,bought,,,monthly,never,Y,,,,bought,,,,weekly,Y,,,,,,never,,daily,Y,,,,bought,,,,daily,Y,,,,,,never,monthly,weekly,Y,,,,,,daily,,,N,,,bought,on-farm,,N,N,,,,,,,,N,ownbusiness,1.0,,,,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,28,3,13,6,0,15,4,4.0,4.0,12,,Vaccine is good but very expensive if possible we need it under low price.,-8.5,36.0,1224,4.5509996,2,medium,4,18:58:00.000+03,2017-08-21T08:01:51.083+03,14:12:37,None,uuid:9a3e226d-5d11-4197-a7b6-f6dab5c5f7dc,459899,1936c323-1130-4490-bcc8-72ecbe0ff3c0,2017-12-07T11:14:39,901,,-1,,,20170722,Manyara,109.0,Iringa Urban,M,CHUNYA,2017.0,8,Y,Y,1,"pastoralist_non-itm, inactive vaccinator",0.715541753,0.0,0.0,0.0,0.632455532,0.0,0.0,17.92809572,Most,dairy,0,0,just-started,8,inactive,1
12:55:00.000+03,11/28/17,357947074465031,2017-07-26T10:36:58.677+03,11:58:53,201709051202.0,Tanzania,000_TZS,'000 TZS,21,3154,1,3220204,ARUSHA,,,dairy_long-term,,1 to 5,,herd_1_5,,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,53.0,31.0,primary,0,0,3,2,1,1,1,0,,own_land,10.0,0.0,0.0,,Male Female,,,,,,,4.0,acres,,Household,flat slope,N,no_grazing,Y,,,,,Y,cattle,2,,,,Y,4,other1,,Dog,,,,,,,30.0,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,day,,,use,,,,,,Male_Youth_or_Child,,,,,,,N,,,,,,N,,,,store_enclosed,,Most,,,,,,,Y,,maize beans,1.0,,,,,Male Female,2.0,0.0,1.0,1.0,Y,,,,,,,Y,maize beans,N,,,Y,Food,,No_crop_only,N,,N,,,,,,N,,,jun,,,monthly,never,never,never,,never,daily,never,,,,,,daily,daily,Y,,,,on-farm bought,,,,weekly,Y,,bought,Free,bought,,,,monthly,N,,,on-farm,bought,,,,daily,Y,,,,on-farm,,,weekly,never,N,,,,bought,,,daily,daily,Y,,,,,,weekly,,never,N,,,,bought,,weekly,,monthly,N,,,,on-farm bought,,,,weekly,Y,,,,on-farm,,monthly,,daily,N,,on-farm,,on-farm,,N,N,,,,,,,,N,,2.0,,,Half,,food possessions invest_farm invest_people,,28,3,13,6,0,15,0,4.0,4.0,12,,,-1.4,36.4,1548,4.5509996,1,easy,3,15:35:00.000+03,2017-09-04T17:40:16.414+03,13:47:48,A farmer requesting for ITM vaccine to vaccinate his cattles ,uuid:b53617e2-ba59-4075-a609-20e66a62b699,288819,e44a6f73-13ac-43d2-843f-127dd2a8f66d,2017-08-07T19:10:11,683,,-1,,,20170722,Manyara,144.0,Ngara,M,CHUNYA,2017.0,1,N,Y,1,dairy_long-term,1.0,0.0,0.0,0.0,0.316227766,0.0,0.0,114.91804429999999,UnderHalf,dairy,0,2016,inactive,2,inactive,4
16:16:00.000+03,11/28/17,357947074449845,2017-08-30T09:51:31.601+03,13:30:34,201708171354.0,Tanzania,000_TZS,'000 TZS,1,3258,1,2005103,MBULU,,,,,6 to 20,,,,,,0,,,N,,,Y,,,,,Y,M,Y,,couple,none,25.0,50.0,illiterate,1,4,1,0,1,1,1,0,,own_land,12.0,0.0,0.0,acres,Male Female Other_family_male,,,,,,,8.0,acres,,Household Hire_labour,flat,N,own_land others_land_close,N,,,,,Y,cattle goats chicken_poultry,1,,,,Y,1,goats sheep donkeys_horses,,,,,,10.0,,,21.0,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,,,,,,,,,,N,,maize rice,,,,,,Male Female,3.0,2.0,0.0,1.0,N,,,,DAP NPK_171717 CAN,,,N,,N,,,N,,,Intercrop,N,,Y,,,,,,N,,aug,aug,,,never,never,never,never,never,never,never,weekly,never,,,,daily,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,bought,,,,weekly,N,,,bought,bought,,,,daily,Y,,,,on-farm bought,,,,daily,N,,,,,,,weekly,,Y,,,,,,,never,,N,,,,,,,,daily,N,,,,on-farm bought,,,,monthly,Y,,,bought,on-farm,,,daily,,Y,,,,on-farm,,N,N,,,,,,,,N,ownbusiness,,,,,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,3,13,6,0,0,0,4.0,4.0,12,,None,-3.0,35.8,1349,4.5509996,1,medium,4,13:30:00.000+03,2017-12-03T20:13:01.342+03,23:45:16,,uuid:dca41cfc-7271-4048-9ae7-e025d5d8fa30,458248,be240bae-6861-4414-9b94-1bad16fe4c16,2017-09-13T09:23:05,702,,-1,,,20170722,Arusha,90.0,Geita,M,Mufindi DC,2016.0,0,Y,Y,1,"dairy_non-itm, inactive vaccinator",288.439294,0.0,0.0,0.0,0.632455532,0.0,0.0,4.06455876,All,dairy,2017,2017,inactive,8,active,5
12:01:00.000+03,11/20/17,357947074450462,2017-11-22T11:49:30.294+03,12:55:43,201711281120.0,Tanzania,000_TZS,'000 TZS,20,1080,1,3216803,KAGERA,,,"dairy_non-itm, inactive vaccinator",,21 to 50,,herd_1_5,2013.0,,,1,,,N,,,Y,,,,,Y,M,Y,,couple,none,45.0,42.0,primary,0,3,3,1,3,1,0,0,,own_land,12.0,0.0,0.0,acres,Other_family_male,,,,,,,2000.0,acres,,Household Hire_labour,slope,N,own_land others_land_close common_land_close others_land_away common_land_away,N,,,,,Y,cattle pigs chicken_poultry fish,2,,,,Y,2,goats sheep chicken_poultry other1,,,,,,,,,,5.0,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,2.0,,,,mango oranges maize beans cassava ground_nut coffee fodder_grass,Male,0.0,3.0,0.0,1.0,N,,,kg,,,,N,maize beans cassava potato,N,,,N,Food Fuel,,No_crop_only,N,,N,,,,,,N,,,jul,,,never,never,never,,never,,never,never,never,,,,daily,daily,daily,Y,,,,bought,,,,weekly,N,,,,on-farm,,,never,never,N,,,,bought,,,,daily,N,,,,on-farm bought,,,,never,Y,,bought Free,,,,daily,weekly,,Y,,on-farm,,,,,,,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,on-farm,,on-farm bought,,,,daily,Y,,on-farm,,on-farm,,N,N,,,,,,Most,,N,ownbusiness,,,1.0,,,food possessions invest_farm invest_people,,5,3,6,6,9,0,4,4.0,4.0,12,,,-1.6,36.4,1554,4.5509996,1,medium,4,,2017-11-23T08:32:51.056+03,08:33:09,,uuid:a9689559-2dc4-422b-9e41-3d1235976831,288816,72a1be2c-0174-4033-8de2-de5f01171da1,2017-08-29T05:11:30,107,,-1,,,20170722,Mbeya,117.0,Magu,M,KAGERA,2014.0,1,N,Y,7,dairy_long-term,17.7242621,0.0,0.0,0.0,1.7392527130000002,0.0,0.0,430.44767300000007,Most,dairy,2015,2017,inactive,0,active,4
13:01:00.000+03,8/9/17,357947074464364,2017-08-25T10:09:44.722+03,09:36:08,201708161745.0,Tanzania,000_TZS,'000 TZS,26,2143,2,3220212,Sumbawanga,,,"pastoralist_non-itm, inactive vaccinator",,1 to 5,,,2015.0,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,55.0,44.0,postsecondary,1,2,0,1,0,1,1,0,,own_land communal_land,15.0,0.0,0.0,acres,Male Female,,,,,,,4.0,acres,,Household Hire_labour,flat slope,Y,own_land others_land_close common_land_close common_land_away,,,,,,Y,cattle,2,,,,N,5,chicken_poultry,,,,,,,,,8.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,plantain coffee,3.0,,,,beans,Male,0.0,,0.0,2.0,,,,,,,,Y,maize millet other1,,,,Y,,,No_dont_grow,N,,N,,,,,,N,,,may,,,monthly,never,never,never,never,never,never,never,never,,,,,weekly,daily,Y,,,bought,on-farm,,,,weekly,Y,,,on-farm bought,bought,,,,weekly,N,,bought,,bought,,,weekly,,Y,,on-farm Free,,on-farm,,,monthly,never,Y,,,,,,,,daily,Y,,,,bought,,monthly,,never,N,,,bought,,,,weekly,weekly,N,,,,on-farm bought,,,,never,N,,,,on-farm,,,daily,daily,N,,,,on-farm,,N,N,,,,,,,,N,,,,,,possessions invest_people,food possessions invest_people,,5,0,6,6,9,15,4,0.0,4.0,12,,,-8.9,37.7,1494,4.5509996,1,medium,3,13:04:00.000+03,2017-08-20T18:24:21.626+03,21:27:31,,uuid:15cddd50-131e-44b5-b7dd-d62ad0623da3,268557,3369979c-7c11-4ee1-a3cb-701068748c25,2017-09-13T10:51:24,686,,-1,,,20170722,Manyara,124.0,Ileje,M,Busokelo,2017.0,80,Y,Y,1,PNITMI,13.3260767,0.0,0.0,0.0,1.2016655109999999,0.0,0.0,20.91893474,All,dairy,2014,2016,just-started,0,active,3
11:01:00.000+03,8/4/17,357947074449845,2017-07-02T01:23:01.648+03,09:44:25,201707291110.0,Tanzania,000_TZS,'000 TZS,20,2148,1,2157308,Iringa Rural,,,dairy_long-term,,50 plus,,herd_1_5,,,2014.0,4,,,Y,,,Y,,,,,Y,M,Y,,couple,none,60.0,63.0,primary,1,0,1,5,2,2,1,0,,own_land rent_in_land,5.0,30.0,0.0,acres,Male Female,,,,,,,1.5,acres,,Household Hire_labour,flat,Y,no_grazing,N,,,,,Y,cattle,1,,,,Y,2,goats sheep chicken_poultry rabbits,,🐕,,,,,,,4.0,,,,,,,,N,cheese other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,store_enclosed sell,,,,,,,,,Y,,maize beans banana,4.0,,,,,Male,,6.0,0.0,,Y,,,,,,,Y,,N,,,Y,Food,,No_dont_grow,Y,,Y,,,not_important,,,N,,,jul,,,never,never,never,,monthly,,,never,never,,,,,monthly,daily,Y,,,on-farm,on-farm,,weekly,,weekly,Y,,,,bought Free,,,monthly,weekly,N,,,,bought,,daily,monthly,daily,Y,,,bought,on-farm bought,,,,weekly,N,,,,bought,,,,,Y,,,,bought,,,,weekly,N,,,,,,,monthly,daily,N,,,,bought,,,monthly,weekly,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,Y,N,,,,,,,,Y,otherlabour,,,,All,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,14,3,6,6,0,15,4,4.0,4.0,12,,,-3.4,31.1,1491,4.5509996,1,medium,3,,2017-07-31T15:51:10.546+03,12:01:44,Price of animal medicines and treatments should be reduced so as farmers they can afford it ,uuid:3d94bcfd-e13e-411e-8c41-d5c772e1d7ce,305569,f73163df-7aaa-41b6-91c3-a0e0e79a36c2,2017-08-14T17:31:38,211,,-1,,,20170722,Geita,72.0,Kahama,M,MBEYA,2017.0,2,N,Y,5,DITM,21.88512291,0.0,0.0,0.0,0.0,0.0,0.0,48.03743086,Most,dairy,0,2016,inactive,5,inactive,3
08:42:00.000+03,7/26/17,357947074464364,2017-08-22T10:15:53.867+03,16:32:17,201708181717.0,Tanzania,000_TZS,'000 TZS,5,3124,1,3135113,,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,2016.0,,,23,,,Y,,,Y,,Y,,,Y,M,Y,,couple,none,55.0,50.0,postsecondary,1,2,0,0,0,1,0,1,,own_land,25.0,0.0,0.0,acres,,,,,,,,2.0,acres,,Household Hire_labour,flat,Y,own_land others_land_close no_grazing,N,,,,,Y,cattle goats sheep,1,,,,N,1,chicken_poultry,,,,,,,,,,,1.0,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize millet rice,1.0,,,,,Male,3.0,1.0,,2.0,N,,,kg,,,,Y,maize,N,,,Y,Fuel Land_benefits,,Intercrop,N,,N,,,not_important,,,N,,feb,jul,,,never,never,never,monthly,never,never,never,never,never,,,,daily,,daily,Y,,,bought,on-farm bought,,weekly,,,Y,,bought,,,,weekly,,weekly,N,,bought,bought,,,,monthly,daily,N,,,,on-farm bought,,monthly,,daily,N,,on-farm bought,,on-farm,,weekly,,,Y,,,,bought Free,,,,daily,N,,,,bought,,daily,,daily,N,,,,on-farm bought,,,,weekly,N,,,,on-farm,,,weekly,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,,,,,Little,possessions invest_farm invest_people,food possessions invest_people,,2,3,0,6,9,0,4,4.0,4.0,12,,,-6.4,35.4,1422,4.5509996,1,easy,4,13:58:00.000+03,2017-09-06T21:34:29.879+03,05:59:02,,uuid:2ac72483-3ded-472d-9bff-bd2aaea3fcb2,297113,9eada4c9-1f41-4378-9c08-e4afcfcf9821,2017-12-06T03:54:02,521,,-1,,,20170722,Arusha,109.0,Mbarali,M,Kibaha,2015.0,0,N,Y,5,"dairy_non-itm, inactive vaccinator",17.16652907,0.0,2.650509022,0.0,3.573373756,0.0,0.0,44.60275256,Most,dairy,0,0,inactive,0,active,2
08:42:00.000+03,8/11/17,357947074465031,2017-08-09T09:47:43.813+03,07:38:04,201708021641.0,Tanzania,000_TZS,'000 TZS,11,2157,1,3146303,KAGERA,,,,,6 to 20,,herd_1_5,2017.0,,,0,,2017.0,Y,,,Y,,,,,Y,M,Y,,couple,none,45.0,40.0,primary,0,0,0,3,2,1,0,0,,own_land communal_land,4.0,0.0,0.0,acres,Male,,,,,,,12.0,acres,,Household Hire_labour,flat slope,Y,others_land_close,N,,,,,Y,cattle,1,,,,Y,4,pigs,,,,,,,,,5.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize,2.0,,,,,Male,4.0,2.0,0.0,2.0,N,,3500.0,,Urea other,,,,,,,,N,Food Fuel,,No_dont_grow,,,N,,,,,,N,,,aug,,,never,never,never,never,never,never,never,never,,,,,daily,daily,,Y,,,,bought,,,monthly,,N,,,,,,,monthly,weekly,N,,bought,,bought,,weekly,,daily,Y,,,,bought,,,,monthly,N,,,bought,,,daily,,,Y,,on-farm Free,,bought,,weekly,,monthly,N,,,,bought,,weekly,weekly,daily,N,,,,on-farm bought,,,,never,N,,,,,,never,,monthly,Y,,,,,,N,N,,,,,,,,N,,,,,,food possessions invest_farm invest_people,invest_people,,11,3,13,6,9,0,4,4.0,4.0,12,,,-5.4,35.3,1546,4.5509996,1,easy,3,17:43:00.000+03,2017-08-06T23:29:51.158+03,20:42:17,The vaccine increases animal health,uuid:99213e6c-a781-4ba2-a268-e20fc2dc8c36,459923,ab97aff1-2455-4b7a-8b14-a4f95fc7dd58,2017-09-14T07:28:12,52,,-1,,,20170722,Manyara,90.0,Longido,F,Songea,2017.0,4,N,Y,7,DairyLongTerm,74.84699621,0.0,0.0,0.0,0.790569415,0.0,0.0,103.8444358,All,dairy,2015,2014,inactive,22,active,4
08:54:00.000+03,11/29/17,357947074449795,2017-11-27T10:22:04.891+03,14:13:51,201711171116.0,Tanzania,000_TZS,'000 TZS,22,3252,1,3253101,KWIMBA,,,dairy_long-term,,1 to 5,,,2013.0,,,2,,,Y,,,Y,,,,,Y,M,Y,,couple,none,,39.0,primary,1,0,3,0,1,1,0,0,,own_land,5.5,0.0,0.0,acres,Female,,,,,,,10.0,acres,,Household Hire_labour,flat slope,Y,own_land others_land_close,,,,,,Y,cattle,1,,,,Y,1,other1,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,use,,,15.0,,,Female,,,,,,,N,,,,,,Y,,,,soil_direct,,,,,,,,,Y,,maize potato,2.0,,,,,Male Female,0.0,0.0,0.0,1.0,N,,,,,,,,,N,,,Y,Food,,Intercrop,Y,,N,,,not_important,,,N,sep oct nov dec,,may,,,never,never,never,never,never,never,never,,,,,,,,daily,Y,,,,on-farm,,weekly,,monthly,N,,,,bought,,,,never,N,,,,bought,,,daily,daily,Y,,,,on-farm bought,,weekly,,weekly,N,,,,on-farm,,,weekly,daily,Y,,,bought,,,,,daily,N,,,,,,daily,,never,Y,,,,,,,,,N,,,,on-farm,,,,,Y,,,,on-farm,,N,N,,,,,,,,N,,1.0,,,UnderHalf,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,0,0,13,6,0,0,4,4.0,4.0,12,,We need areas for feeding our animals,-1.1,32.7,1194,4.5509996,2,medium,4,,2017-09-05T14:55:12.541+03,10:40:37,No Comment,uuid:72a1be2c-0174-4033-8de2-de5f01171da1,259155,50ea3b05-c684-4089-b075-ceb29e9ca58e,2017-11-29T17:57:47,533,,-1,,,20170722,Manyara,85.0,Simanjiro,M,MBARALI,2016.0,0,Y,Y,1,"pastoralist_non-itm, inactive vaccinator",359.17073880000004,4.0777061880000005,0.0,0.0,1.897366596,0.0,0.0,135.6131679,Most,dairy,0,2015,long-term,12,active,3
16:00:00.000+03,8/24/17,357947074449845,2017-11-20T16:12:55.575+03,08:57:57,201711200912.0,Tanzania,000_TZS,'000 TZS,4,1072,1,3206115,Monduli,,,,,50 plus,,herd_6_20,2016.0,,,1,,45.0,Y,,,N,,,,,Y,F,Y,,couple,none,,41.0,secondary,1,1,2,2,26,1,0,0,,own_land,20.0,0.0,0.0,acres,Male,,,,,,,17.0,acres,,Household,flat,Y,common_land_away,,,,,,Y,cattle,1,,,,Y,1,pigs chicken_poultry,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,,2.0,,,,,Female Other_family_female,0.0,2.0,0.0,1.0,N,,,,,,,Y,maize rice banana potato onion tomato,N,,,Y,,,Intercrop,N,,N,,,,,,N,,jan,mar,,,never,never,never,never,never,never,,never,,,,,daily,,,Y,,,,on-farm bought,,,,weekly,Y,,bought,,bought,,,,monthly,N,,,,on-farm,,,,daily,Y,,,,bought,,,,,N,,,bought,bought,,,daily,,Y,,,,,,daily,,weekly,N,,bought,,on-farm bought,,,weekly,daily,N,,,,,,,,weekly,N,,,,on-farm,,monthly,,daily,Y,,on-farm,,on-farm,,N,Y,,,,,,,,Y,ownbusiness,,,,,food possessions invest_farm invest_people,possessions invest_farm,,0,0,6,6,0,15,4,4.0,4.0,12,,,-3.2,35.3,1385,4.5509996,1,medium,1,10:00:00.000+03,2017-12-03T20:13:01.342+03,23:28:24,,uuid:96803da6-7635-4d5f-bea7-9e467e1dcd94,331540,813e41f1-3781-42cc-8dcc-17288b49cf8e,2017-12-06T03:53:37,498,,-1,,,20170722,Mbeya,117.0,Sumbawanga Rural,M,Rorya DC,0.0,4,N,Y,8,dairy_just-starting,155.59330469999998,8.155412375,32.6216495,0.0,0.632455532,0.0,0.0,1.552051969,Half,dairy,0,0,long-term,14,inactive,4
