start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
,8/30/17,357947074465031,2017-11-17T12:48:54.601+03,10:51:37,201709041028.0,Tanzania,000_TZS,'000 TZS,13,2058,1,3212508,,,,"pastoralist_non-itm, active vaccinator",,6 to 20,,,2017.0,,,0,,,N,,,Y,,,,,Y,M,Y,married_to,couple,none,25.0,27.0,secondary,1,3,0,2,1,1,1,0,,communal_land,5.0,0.0,0.0,acres,Male,,,,,,,30.0,acres,,Household,slope,N,common_land_close,Y,,,,,Y,cattle goats sheep chicken_poultry,1,,,,Y,1,chicken_poultry,,🐕,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,week,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,,,All,,All,,,,,Y,,maize,,,,,,Male Female,0.0,1.0,0.0,1.0,Y,maize potato onion,,kg,,,,Y,maize,,,,Y,Food,,No_crop_only,,,N,,,,Little,,N,,jan,aug,,,never,never,never,never,never,,never,never,,,,,,,daily,Y,,,,on-farm,,daily,,weekly,N,,,on-farm,bought,,,,daily,N,,bought,,bought,,,,weekly,Y,,,,bought,,monthly,,monthly,N,,bought,,bought,,,,weekly,Y,,,bought,,,monthly,,weekly,N,,,,bought,,,,daily,N,,on-farm bought,,on-farm bought,,,,weekly,N,,on-farm,,Free,,,,daily,Y,,,,,,N,N,,,,,,,,Y,ownbusiness,,,1.0,Most,,food possessions invest_farm invest_people,,14,3,13,6,0,0,4,4.0,0.0,12,,,-8.7,31.6,475,4.5509996,1,medium,3,10:01:00.000+03,2017-12-04T06:59:39.794+03,16:50:39,,uuid:ef0ac935-895c-4f60-bd2c-f6dc2d285b4a,299309,b88d1c25-291b-4af3-9542-0cfb63c9f3bb,2017-12-06T03:31:23,149,,-1,,,20170722,Mwanza,81.0,Sengerema,,Njombe,,0,Y,Y,1,"pastoralist_non-itm, inactive vaccinator",19.9567851,0.0,3.0582796410000004,0.0,0.0,0.978925629,0.0,5.727323862,All,dairy,2016,0,inactive,6,active,1
09:58:00.000+03,9/11/17,357947074450462,2017-09-09T08:49:46.638+03,12:53:22,20170822.0,Tanzania,000_TZS,'000 TZS,6,3218,1,3239701,Longido,,,pastoralist_long-term,,1 to 5,,,,,,0,,2002.0,N,,,Y,,,,,Y,M,Y,,couple,none,,57.0,primary,5,0,2,0,0,1,1,1,,own_land communal_land,8.0,0.0,0.0,acres,Male Female,,,,,,,40.0,acres,,Household Reciprocal,flat,Y,others_land_close no_grazing,N,,,,,Y,cattle,1,,,,Y,5,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,Male,,,,,,,,,,Y,,maize rice ground_nut other1,1.0,,,,other1,Male Other_family_male,0.0,0.0,0.0,1.0,N,,,kg,,,,Y,maize beans rice cassava potato,N,,,N,Food Fodder,Shade,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,monthly,never,never,never,never,never,,,,,,daily,Y,,on-farm,on-farm bought,on-farm,,,,weekly,Y,,,,,,,,weekly,N,,,,bought,,,,daily,Y,,bought,,bought,,,monthly,weekly,Y,,,,bought,,daily,,daily,Y,,,bought,bought Free,,,,,N,,bought,,,,,,,N,,,,on-farm,,monthly,,,N,,,,bought,,daily,,,N,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,0,0,6,6,0,15,4,4.0,4.0,12,,"He requested the price of vaccines and other treatments should be reduced so as farmers they can afford
There is low cooperation between farmers and local vets in their area
Also medicines and treatments should be take place early before eruption of diseases and not necessary until June or July",-8.7,39.0,1425,4.5509996,2,medium,4,10:31:00.000+03,2017-12-06T06:55:42.461+03,13:42:40,,uuid:6144fb23-4ab9-4cd3-9aa2-7e4ae05ae412,331180,8b733ba2-91a0-4b42-b47a-8694fc4dc914,2017-11-21T15:09:43,579,,-1,,,20170722,Simiyu,124.0,Muleba,M,Tabora Urban,2016.0,1,N,Y,1,dairy_just-starting,0.68173162,0.0,0.0,0.0,0.948683298,0.0,0.0,1.836656958,Little,dairy,0,2016,inactive,11,inactive,4
14:51:00.000+03,8/31/17,357947074449795,2017-08-21T13:28:40.556+03,08:00:28,201708051325.0,Tanzania,000_TZS,'000 TZS,6,3253,1,3146305,Geita,,,"pastoralist_non-itm, active vaccinator",,50 plus,,herd_1_5,,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,63.0,50.0,primary,1,1,0,1,3,1,0,0,,own_land rent_in_land,3.0,0.0,0.0,acres,Male Female,,,,,,,2.0,acres,,Household Hire_labour,flat slope,Y,own_land others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry,,,,,,,,,57.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,1.0,,,,,Male,1.0,1.0,0.0,2.0,,,,,DAP CAN,,,N,,N,,,N,Fuel Other,,Intercrop,Y,,N,,,,Little,,N,,,may,,,never,never,never,never,,never,,never,never,,,,daily,daily,daily,Y,,,,on-farm bought,,weekly,weekly,,Y,,,,bought,,,,monthly,N,,,,Free,,weekly,,daily,Y,,,,,,,,,Y,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,monthly,,weekly,N,,,on-farm bought,,,daily,,weekly,N,,,,,,,,never,Y,,,,,,N,N,,,,,,,,N,ownbusiness,,,,All,invest_people,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4.0,4.0,12,,,-3.9,36.0,1577,4.5509996,1,easy,4,14:30:00.000+03,2017-08-20T18:04:51.401+03,22:36:23,,uuid:5434d6bd-1a05-48d3-bf2f-d4d21200727c,268546,520c1bfa-576b-4fc0-b83e-f36280ac8def,2017-09-12T17:39:50,864,,-1,,,20170722,Mbeya,144.0,Kiteto,,Kiteto,2015.0,1,N,Y,8,pastoralist_long-term,2.252982213,0.0,0.0,0.0,0.790569415,0.0,0.0,23.98007004,Most,dairy,2014,0,inactive,3,inactive,3
09:52:00.000+03,8/11/17,357947074449837,2017-08-18T09:41:51.035+03,14:28:33,201707281012.0,Tanzania,000_TZS,'000 TZS,22,2126,1,2014514,Kibaha,,,dairy_long-term,,1 to 5,,herd_6_20,2017.0,,,67,,,N,,,Y,,,,,Y,M,Y,married_to,couple,none,53.0,50.0,secondary,3,1,3,2,1,1,0,0,,own_land,2.0,0.0,0.0,acres,Male,,,,,,,6.0,acres,,Household Reciprocal Hire_labour,flat,Y,own_land common_land_close,N,,jan feb mar apr may jun jul dec,,,Y,cattle,3,,,,Y,1,goats sheep pigs chicken_poultry,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,givetrade,,,,,N,,,,,,,,,,,,,Y,,maize,3.0,,,,,Male,2.0,0.0,1.0,3.0,N,,,kg,,,,Y,,N,,,N,,,Rotation,,,N,,,,,,N,,,may,,,never,daily,never,never,never,,never,weekly,never,,,,,,daily,Y,,,,,,weekly,weekly,daily,N,,on-farm,,,,,,never,Y,,on-farm bought,,bought,,weekly,,daily,N,,,on-farm bought Free,bought,,,never,,Y,,,,,,,weekly,,Y,,,,bought,,,,monthly,N,,bought Free,,,,weekly,,weekly,Y,,,,bought,,weekly,never,monthly,N,,,,on-farm bought,,,daily,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,,1.0,,,,,food possessions invest_farm invest_people,,28,3,6,6,0,15,0,4.0,4.0,12,,,-3.9,31.5,118,4.5509996,1,medium,4,11:52:00.000+03,2017-08-06T23:50:00.152+03,18:00:11,He is encouraged to know more about ECF and other animal diseases  and the result of this study,uuid:e34d4b36-ec8d-4f81-8775-94a647be9618,280776,73df4261-274b-4459-a4a1-eb036e543748,2017-08-10T05:50:59,196,,-1,,,20170722,Mbeya,134.0,Arusha Urban,M,Monduli,2017.0,1,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",2.0,26.91286084,0.0,0.0,0.0,0.0,0.0,19.69226094,Most,pstrl,0,0,inactive,3,active,3
14:48:00.000+03,8/11/17,357947074449837,2017-12-02T08:24:31.237+03,11:02:29,201708251009.0,Tanzania,000_TZS,'000 TZS,16,3238,1,2107201,Nyang'ware,,,dairy_long-term,,6 to 20,,,2014.0,,,46,,,N,,,Y,,,,,Y,M,Y,,couple,none,48.0,39.0,literate,3,2,0,1,0,1,0,0,,own_land,2.0,0.0,0.0,acres,Male,,,,,,,10.0,acres,,Household Reciprocal Hire_labour,flat,N,common_land_close others_land_away,N,,,,,Y,cattle pigs,3,,,,Y,1,sheep donkeys_horses,,,,,,,37.0,,,,,,,,,,N,,,,,week,,,use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,dispose,,,,,,,,,Y,,maize beans,1.0,,,,,Male,0.0,3.0,0.0,1.0,N,,,,,,,Y,maize cacao banana potato,N,,,N,Fuel Timber Other,,No_crop_only,N,,N,,,,,,N,,,jul,,,never,never,never,,never,never,never,never,never,,,,monthly,,daily,N,,,,,,daily,weekly,daily,,,,,,,weekly,never,never,N,,,,bought,,,,weekly,Y,,,,on-farm,,weekly,,weekly,N,,,,,,,,,Y,,,,bought,,,,monthly,N,,on-farm bought Free,,bought,,,,daily,Y,,,,bought,,,,weekly,Y,,,,bought,,,never,daily,Y,,,,,,N,N,,,,,,,,N,ownbusiness,,,,,,food possessions invest_farm invest_people,,2,0,13,6,0,15,4,4.0,4.0,12,,A farmer suggested that  the package of ITM  should be minimised in  small quantity rather than being one straw for 40 cows  so that it enable those farmer,-3.9,34.4,1528,4.5509996,1,medium,4,,2017-09-10T23:52:30.859+03,23:44:42,,uuid:12c9b399-9a81-4c25-9dc9-7035e1884124,307921,3bdcd761-74a2-4d77-999d-e22908abb9f4,2017-08-05T18:10:37,331,,-1,,,20170722,Geita,20.0,Tabora Urban,M,Kiteto,2016.0,0,Y,Y,3,"pastoralist_non-itm, active vaccinator",0.68173162,0.0,0.0,0.0,0.158113883,0.0,0.0,38.95015367,Most,dairy,0,2017,inactive,1,active,3
12:40:00.000+03,9/2/17,357947074464794,2017-08-17T10:40:09.226+03,15:37:01,201707290909.0,Tanzania,000_TZS,'000 TZS,4,3258,1,2062111,Kibaha,,,,,6 to 20,,herd_6_20,2017.0,,,1,,,Y,,,Y,,,,,Y,F,N,,couple,none,57.0,38.0,illiterate,2,1,4,0,1,1,0,1,,own_land,5.0,1.0,0.0,acres,Male,,,,,acres,,80.0,acres,,Household Reciprocal,flat,Y,no_grazing,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry rabbits other1,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,sell,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,Y,,maize,1.0,,,,fodder_trees banana,Male,0.0,2.0,0.0,1.0,N,,,,DAP,,,Y,maize beans rice cassava sorghum ground_nut potato onion tomato,N,,,N,Food Timber,,Intercrop Rotation,N,,N,,,,,,Y,,mar,,,,never,never,never,never,never,monthly,,,,,,,,,daily,Y,,on-farm,,on-farm,,,,weekly,N,,,,bought,,,,never,Y,,,,,,,,weekly,N,,,bought,bought,,monthly,,,N,,,,bought,,,daily,daily,Y,,,,bought,,,,weekly,N,,,,bought,,monthly,,weekly,Y,,bought Free,,on-farm,,never,,,Y,,,,on-farm bought,,,daily,daily,N,,,,on-farm,,N,N,,,,,,,,N,,1.0,,,,,food possessions invest_farm invest_people,,17,3,0,6,0,0,4,4.0,4.0,12,,A farmer want to know more about ECF treatment,-1.9,33.5,1074,4.5509996,1,easy,3,,2017-11-26T10:11:22.453+03,13:52:12,,uuid:a1c4d849-3627-4210-8a8a-b9e4db101e59,332056,e8feb9b0-796a-498c-b5de-b345fbadcfd1,2017-09-14T07:27:30,131,,-1,,,20170722,Rukwa,135.0,Rorya,F,Bagamoyo,2016.0,41,N,Y,4,"dairy_non-itm, active vaccinator",27.48673268,4.0777061880000005,0.0,0.0,0.0,0.0,0.0,3.5631723839999996,Most,dairy,0,0,inactive,29,active,2
11:22:00.000+03,11/17/17,357947074464364,2017-09-06T10:00:20.873+03,10:03:05,201708011809.0,Tanzania,000_TZS,'000 TZS,31,2138,1,3181506,Longido,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_21_50,,,,4,,130.0,N,,,Y,,,,,Y,M,Y,,couple,man_works_away,71.0,74.0,primary,2,2,1,1,1,1,0,0,,own_land,10.0,0.0,0.0,acres,Male,,,,,,,40.0,acres,,Household Reciprocal,slope,Y,own_land others_land_close common_land_close,,,,,,Y,cattle pigs,1,,,,Y,1,goats sheep chicken_poultry other1 other2 other3,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,Y,,,,store_pile,,,,,,,,,Y,,maize,3.0,,,,chile onion tomato other1 other2,Male,2.0,2.0,0.0,5.0,Y,,,kg,,,,Y,maize beans,N,,,N,Fuel,,No_crop_only,N,,N,,,,,,N,,oct,aug,,,never,weekly,never,never,,monthly,never,never,,,,,,,daily,Y,,,,on-farm,,daily,monthly,daily,Y,,on-farm,,,,,,never,N,,,,bought,,daily,,daily,N,,,bought,bought,,,,weekly,N,,,,,,daily,,weekly,Y,,,,,,,,,N,,,,,,,,monthly,Y,,,bought,on-farm bought,,,monthly,weekly,N,,,,on-farm,,weekly,,daily,Y,,,on-farm,on-farm,,N,N,Agri_Inputs,,,,,,,N,,,,,Half,,invest_farm,,11,3,13,6,0,0,4,4.0,4.0,a0,,,-3.0,36.6,1773,4.5509996,1,medium,3,12:54:00.000+03,2017-09-07T07:52:37.179+03,20:47:42,,uuid:2a1b7e40-a73b-423e-bca9-2186c7366566,305601,501ff83a-812f-41fd-9080-a22172f59b10,2017-07-31T18:00:57,941,,-1,,,20170722,Pwani,124.0,Rorya,M,ARUSHA,,1,N,Y,6,dairy_long-term,16.24826908,0.0,26.097319600000002,0.0,1.2016655109999999,0.0,0.0,1.7011581669999998,Most,pstrl,0,2016,inactive,0,inactive,8
09:17:00.000+03,11/24/17,357947074464794,2017-08-02T18:01:30.401+03,16:26:58,201708281427.0,Tanzania,000_TZS,'000 TZS,23,2058,1,2014503,KAGERA,,,dairy_just-starting,,1 to 5,,,,,,20,,,Y,,,Y,,,,,Y,M,N,,couple,none,50.0,35.0,primary,3,2,3,1,0,1,0,1,,own_land,5.0,0.0,0.0,acres,Male Female,,,,,,,6.0,acres,,Household Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle pigs chicken_poultry rabbits other1,1,,,,Y,3,chicken_poultry,,,,,,,,,,,,,,,,,N,butter other,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,1.0,,,,,Other_family_male Other_family_female,,2.0,0.0,,,,,kg,,,,Y,,N,,,N,,,No_dont_grow,Y,,N,,,,,,Y,,dec,jul,,,never,never,never,never,never,never,,never,,,,,daily,weekly,,Y,,,,on-farm bought,,,,,N,,,,on-farm,,,daily,daily,N,,,bought,bought,,,monthly,daily,Y,,,,on-farm,,daily,,monthly,Y,,,,,,,,daily,Y,,,,,,,,,N,,,,bought,,weekly,,daily,Y,,,,,,never,,daily,Y,,,,on-farm,,,monthly,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food,,0,0,13,6,0,15,4,4.0,0.0,a0,,,-4.8,35.3,1606,4.5509996,1,easy,3,11:44:00.000+03,2017-07-31T18:42:52.614+03,16:23:37,He is also a Replacement for Mwanginde who is also done under last session of survey,uuid:74603075-c4e7-47b7-98eb-f65e0e1ffa3e,288768,19a769af-d4b8-4fa4-b922-486117ffc05a,2017-08-09T07:10:47,315,,-1,,,20170722,Arusha,85.0,Mbulu,M,Monduli,0.0,1,Y,Y,5,DITM,7.092723818,0.0,0.0,0.0,0.22135943600000002,0.0,0.0,48.83090751,Half,dairy,2015,0,long-term,0,inactive,3
11:08:00.000+03,11/29/17,357947074465049,2017-08-12T11:00:40.490+03,12:29:43,201711241237.0,Tanzania,000_TZS,'000 TZS,5,2146,1,2057612,KAGERA,,,"pastoralist_non-itm, inactive vaccinator",,1 to 5,,,2015.0,,,1,,,Y,,N,Y,,,,,Y,M,Y,,couple,none,47.0,50.0,secondary,1,2,3,1,3,1,1,0,,own_land communal_land,6.0,12.0,0.0,acres,Male,,,,,,,2.0,acres,,Household,flat slope,Y,others_land_close,N,,,,,Y,cattle sheep chicken_poultry other1,1,,,,N,4,pigs chicken_poultry,,,,,,,,,,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize rice,1.0,,,,,Male Female,2.0,3.0,,2.0,N,,,kg,,,,Y,maize,N,,jul aug sep,Y,Food Fuel,,Intercrop,,,N,,,,,,Y,,nov,jul,,,never,never,never,,never,never,monthly,never,never,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,bought,,,,weekly,N,,,,on-farm,,daily,daily,daily,Y,,,Free,on-farm bought,,,,monthly,N,,,,,,,,daily,Y,,,,on-farm bought,,,never,weekly,N,,,bought,on-farm,,weekly,monthly,daily,Y,,,,,,,never,monthly,Y,,,,,,,,,Y,,,,on-farm,,N,N,,,,,,,,N,ownbusiness,,,,Little,,food possessions invest_farm invest_people,,11,3,13,6,0,15,4,4.0,4.0,12,,,-5.1,34.3,1439,4.5509996,1,medium,3,10:48:00.000+03,2017-07-31T16:24:02.299+03,23:31:04,,uuid:0f8e4e8b-2b58-40de-9fee-eddd3dbd0928,459898,49964208-90d9-49e8-9067-4b77d6f91d34,2017-08-20T15:45:57,941,,-1,,,20170722,Geita,1.0,Songea Urban,M,Songea,2014.0,0,N,Y,2,pastoralist_long-term,79.64439184,0.0,0.0,0.0,0.474341649,0.0,0.0,1.106797181,Most,dairy,0,2015,inactive,3,active,2
12:40:00.000+03,8/11/17,357947074449845,2017-11-17T11:16:32.993+03,13:04:34,201711251216.0,Tanzania,000_TZS,'000 TZS,23,3067,1,2014506,BONDE LA SONGWE/MBEYA,,,"dairy_non-itm, inactive vaccinator",,50 plus,,,2017.0,,,2,,,N,,,Y,,,,,Y,M,N,,woman_single,none,30.0,43.0,secondary,0,2,6,0,1,1,0,0,,own_land,10.0,0.0,0.0,acres,Male Female,,,,,,,6.0,acres,,Household Hire_labour,flat slope,Y,no_grazing,Y,,,,,Y,cattle goats chicken_poultry,2,,,,Y,2,goats sheep chicken_poultry,,🐕,Turkey,,,,,,8.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize beans,2.0,,,,oranges beans fodder_grass,Male Female,2.0,1.0,0.0,1.0,N,,,,,,,N,maize potato other1 other2,N,,,Y,,,No_dont_grow,N,,N,,,,Little,,N,,,jun,,,never,never,never,never,never,monthly,never,never,,,,,,weekly,daily,Y,,,bought,on-farm,,,,,,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought Free,,,never,,N,,bought Free,,on-farm bought,,weekly,,,N,,,,bought,,,weekly,monthly,N,,bought,,on-farm bought,,weekly,,never,N,,,,,,,weekly,,N,,,,on-farm,,N,N,,,,,,,,N,,1.0,,,UnderHalf,,food possessions invest_farm invest_people,,14,3,0,6,0,0,0,4.0,4.0,12,,,-5.4,36.1,40,4.5509996,1,medium,4,15:54:00.000+03,2017-09-13T10:58:35.052+03,14:02:02,Farmer never had any signs of ECF and cattles are doing fine but wish to know more about the itm.,uuid:4ad1e731-e37a-417a-a1fc-c6f299bb5b48,288822,5868d682-a2fa-4118-b6d9-69fadaecc277,2017-11-25T15:12:44,6,,-1,,,20170722,Rukwa,165.0,Bukoba Rural,M,Rorya DC,2017.0,1,N,Y,1,PNITM,1.0,25.48566367,0.0,0.0,0.18973666,0.0,0.0,43.48160617,All,dairy,2017,0,inactive,12,active,3
