start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
10:53:00.000+03,11/21/17,357947074464364,2017-11-20T09:39:01.296+03,09:39:01,201711211053,Tanzania,000_TZS,'000 TZS,13,3253,1,3253530,,,,,,50 plus,,,2014,,2012,94,,2,Y,,,Y,,,,,Y,M,Y,,couple,none,38,29,primary,3,4,3,3,3,2,0,1,,own_land,13,0,0,acres,Male,,,,,,,13,acres,,Household Hire_labour,flat,N,own_land others_land_close,N,sep oct nov dec,,,,Y,cattle goats,2,,,,Y,2,chicken_poultry donkeys_horses other1,,🐕,,,,,,,45,,6,,,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Male Female,0,3,0,1,N,,,,,,,Y,maize,N,,,Y,Food,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,,,,,daily,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,on-farm,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,0,3,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1090,4.5509996,1,medium,4,11:38:00.000+03,2017-12-04T06:48:35.587+03,06:48:35,No Comment,uuid:7daf4276-2d91-47df-ba82-02a478b76d9a,458223,7daf4276-2d91-47df-ba82-02a478b76d9a,2017-12-04T10:53:18,857,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,94,Y,Y,5,pastoralist_long-term,88.47508636,15.2913982,0,0,1.423024947,0,2.057357109,107.2468666,Half,dairy,2012,2016,long-term,29,active,1
12:54:00.000+03,11/21/17,357947074464364,2017-11-20T09:44:03.575+03,09:44:03,201711211254,Tanzania,000_TZS,'000 TZS,13,3253,1,3253531,,,,,,50 plus,,,2014,,2013,83,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,47,41,primary,1,2,3,2,3,2,0,0,,own_land,7,0,0,acres,Male,,,,,,,7,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry other1,,🐕,,,,21,17,,19,,,,,3,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,2,,,,,Male Female,0,2,0,2,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,daily,Y,,,,bought,,,,never,N,,,,,,,,never,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,5,3,0,6,0,15,4,4,4,12,,No Comment,-8.7,34.4,1089,4.5509996,1,medium,4,13:38:00.000+03,2017-12-04T06:47:42.945+03,06:47:42,No Comment,uuid:002f7f08-6e33-42ed-9baf-77c6f451a6c8,458224,002f7f08-6e33-42ed-9baf-77c6f451a6c8,2017-12-04T10:53:32,858,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,83,Y,Y,5,pastoralist_long-term,132.8501465,3.466050259,4.281591497,0,0.600832755,0,0,141.198621,Half,dairy,2013,2016,long-term,29,active,1
17:56:00.000+03,11/21/17,357947074464364,2017-11-20T09:48:08.196+03,09:48:08,201711211756,Tanzania,000_TZS,'000 TZS,13,3253,1,3253532,,,,,,50 plus,,,2014,,,74,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,43,35,primary,0,4,7,3,4,3,0,0,,own_land,16,0,0,acres,Male,,,,,,,16,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle goats sheep,3,,,,Y,3,chicken_poultry donkeys_horses other1,,🐕,,,,,,,19,,5,,,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,2,,,,,Male Female,0,1,0,2,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,,,,,monthly,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,2,0,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1090,4.5509996,1,medium,4,18:43:00.000+03,2017-12-04T06:45:55.335+03,06:45:55,No Comment,uuid:b675fc22-73db-4e1d-b83c-cb843c771e85,458225,b675fc22-73db-4e1d-b83c-cb843c771e85,2017-12-04T10:53:48,859,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,74,Y,Y,5,pastoralist_long-term,141.6032126,15.90305413,13.0486598,0,0.600832755,0,1.714464258,172.8702235,Half,dairy,2014,2016,long-term,29,active,1
09:47:00.000+03,11/22/17,357947074464364,2017-11-20T09:51:36.273+03,09:51:36,201711220947,Tanzania,000_TZS,'000 TZS,13,3253,1,3253534,,,,,,50 plus,,,2014,,,51,,2,Y,,,Y,,,,,Y,M,Y,,couple,none,56,50,primary,0,2,3,3,3,2,1,0,,own_land,4,0,0,acres,Male,,,,,,,4,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry other1,,🐕,,,,18,10,,19,,,,,3,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Male Female,0,2,0,1,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_crop_only,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,Y,,,,bought,,,,never,N,,,,,,,,monthly,N,,,,bought,,,,never,N,,,,on-farm bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,monthly,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,2,0,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1066,4.5509996,1,medium,4,10:29:00.000+03,2017-12-04T06:51:44.006+03,06:51:44,No Comment,uuid:bf724705-1263-42df-8f30-432a244eaa39,458226,bf724705-1263-42df-8f30-432a244eaa39,2017-12-04T10:53:53,860,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,51,Y,Y,5,pastoralist_long-term,59.19865104,2.038853094,3.669935569,0,0.600832755,0,0,65.50827246,Most,dairy,2014,2017,long-term,29,active,1
09:23:00.000+03,11/22/17,357947074464364,2017-11-20T09:53:28.264+03,09:53:28,201711220923,Tanzania,000_TZS,'000 TZS,13,3253,1,3253535,,,,,,50 plus,,herd_21_50,2014,,,64,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,39,31,primary,1,2,2,3,1,1,0,0,,own_land,8,0,0,acres,Male,,,,,,,8,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry other1,,🐕,,,,17,14,,18,,,,,3,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Male Female,0,1,0,1,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1075,4.5509996,1,medium,4,10:07:00.000+03,2017-12-03T14:43:49.897+03,14:43:49,No Comment,uuid:82976430-81e2-4c45-adc7-387edd15e555,458227,82976430-81e2-4c45-adc7-387edd15e555,2017-12-04T10:53:58,861,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,64,Y,Y,5,pastoralist_long-term,34.15398418,2.854394331,3.466050259,0,0.569209979,0,0,41.04363875,Most,dairy,2014,2017,long-term,29,active,1
10:47:00.000+03,11/22/17,357947074464364,2017-11-20T09:55:41.787+03,09:55:41,201711221047,Tanzania,000_TZS,'000 TZS,13,3253,1,3253536,,,,,,50 plus,,,2014,,2015,22,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,41,35,primary,1,3,2,2,3,2,0,0,,own_land,9,0,0,acres,Male,,,,,,,9,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry donkeys_horses other1,,🐕,,,,15,8,,11,,4,,,3,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Male Female,0,2,0,1,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,Y,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,5,0,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1077,4.5509996,1,medium,4,11:23:00.000+03,2017-12-04T06:52:39.520+03,06:52:39,No Comment,uuid:238acb90-15a7-4de2-bbe1-68968e343301,458228,238acb90-15a7-4de2-bbe1-68968e343301,2017-12-04T10:54:05,862,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,22,Y,Y,5,pastoralist_long-term,59.40007195,1.631082475,3.058279641,0,0.347850543,0,1.371571406,65.80885601,Half,dairy,2015,2017,long-term,29,active,1
11:39:00.000+03,11/22/17,357947074464364,2017-11-20T09:57:48.019+03,09:57:48,201711221139,Tanzania,000_TZS,'000 TZS,13,3253,1,3253537,,,,,,50 plus,,herd_21_50,2014,,,32,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,53,43,primary,3,2,5,2,2,1,0,0,,own_land,5,0,0,acres,Male,,,,,,,5,acres,,Household Hire_labour,flat,N,own_land others_land_close,N,oct nov,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry donkeys_horses other1,,🐕,,,,21,19,,27,,5,,,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,2,,,,,Male Female,0,2,0,2,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,2,0,0,6,0,15,4,4,4,12,,No Comment,-8.7,34.4,1075,4.5509996,1,medium,4,12:17:00.000+03,2017-12-04T06:53:38.780+03,06:53:38,No Comment,uuid:3d94bcfd-e13e-411e-8c41-d5c772e1d7ce,458229,3d94bcfd-e13e-411e-8c41-d5c772e1d7ce,2017-12-04T10:54:20,863,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,32,Y,Y,5,pastoralist_long-term,28.38185091,3.873820878,4.281591497,0,0.853814968,0,1.714464258,39.10554251,Half,dairy,2014,2017,long-term,29,active,1
10:20:00.000+03,11/22/17,357947074464364,2017-11-20T10:00:21.740+03,10:00:21,201711221020,Tanzania,000_TZS,'000 TZS,13,3253,1,3253538,,,,,,50 plus,,,2014,,2013,15,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,37,30,primary,2,3,4,3,3,4,0,0,,own_land,12,0,3,acres,Male,,,,,,,12,acres,,Household Hire_labour,flat,N,own_land others_land_close,N,oct nov dec,,,,Y,cattle goats,2,,,,Y,2,chicken_poultry donkeys_horses other1,,🐕,,,,,,,19,,3,,,3,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,2,,,,,Male Female,0,3,0,2,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,Y,,,,bought,,,,never,N,,,,,,,,weekly,N,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,,,,,never,N,,,,on-farm,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,0,0,13,6,0,15,4,4,4,12,,No Comment,-8.7,34.4,1078,4.5509996,1,medium,4,10:59:00.000+03,2017-12-03T14:44:14.457+03,14:44:14,No Comment,uuid:48ff5450-ca5b-4c4b-9427-95d40294568e,458230,48ff5450-ca5b-4c4b-9427-95d40294568e,2017-12-04T10:54:35,864,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,15,Y,Y,5,pastoralist_long-term,127.2206504,44.24311214,0,0,0.600832755,0,1.028678555,173.0932738,Half,dairy,2013,2016,long-term,29,active,1
11:22:00.000+03,11/22/17,357947074464364,2017-11-20T10:03:05.850+03,10:03:05,201711221122,Tanzania,000_TZS,'000 TZS,13,3253,1,3253539,,,,,,50 plus,,,2014,,,28,,1,Y,,,Y,,,,,Y,M,Y,,couple,none,58,55,primary,0,3,4,4,3,2,1,1,,own_land,4,0,0,acres,Male,,,,,,,4,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry other1,,🐕,,,,14,8,,17,,,,,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Male Female,0,2,0,1,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1084,4.5509996,1,medium,4,11:57:00.000+03,2017-12-03T14:44:35.584+03,14:44:35,No Comment,uuid:3a22f76d-61fd-44ef-bf6b-21552db8cff4,458231,3a22f76d-61fd-44ef-bf6b-21552db8cff4,2017-12-04T10:54:51,865,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,28,Y,Y,5,pastoralist_long-term,34.97382263,1.631082475,2.854394331,0,0.537587202,0,0,39.99688664,Most,dairy,2014,2017,long-term,29,active,1
12:05:00.000+03,11/22/17,357947074464364,2017-11-20T10:05:01.985+03,10:05:02,201711221205,Tanzania,000_TZS,'000 TZS,13,3253,1,3253540,,,,,,50 plus,,,2014,,2012,10,,2,Y,,,Y,,,,,Y,M,Y,,couple,none,45,39,primary,3,2,4,3,3,5,0,0,,own_land,10,0,0,acres,Male,,,,,,,10,acres,,Household Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry other1,,🐕,,,,19,21,,36,,,,,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,2,,,,,Male Female,0,2,0,2,N,,,,,,,Y,maize,N,,,Y,Food Fodder,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,Y,,,,bought,,,,never,N,,,,,,,,weekly,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,daily,Y,,,,bought,,,,never,N,,,,bought,,,,never,N,,,,on-farm bought,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,2,0,0,6,0,0,4,4,4,12,,No Comment,-8.7,34.4,1091,4.5509996,1,medium,4,12:40:00.000+03,2017-12-03T14:45:05.148+03,14:45:05,No Comment,uuid:3c409802-d9a8-4440-b6f4-89a515cdbfa9,458232,3c409802-d9a8-4440-b6f4-89a515cdbfa9,2017-12-04T10:55:16,866,,-1,,,20170722,Mbeya,85,Mbarali,M,Kiteto,2014,10,Y,Y,5,pastoralist_long-term,122.3716574,4.281591497,3.873820878,0,1.138419958,0,0,131.6654897,Most,dairy,2012,2017,long-term,29,active,1
08:28:00.000+03,11/27/17,357947074464364,2017-11-27T09:56:24.226+03,09:56:24,201711270828,Tanzania,000_TZS,'000 TZS,5,3206,2,3206115,,,,,,21 to 50,,herd_1_5,2012,,,13,,0,N,,,Y,,,,,Y,F,N,married_to,couple,none,67,60,primary,3,0,1,2,0,0,0,1,,own_land,5,0,0,acres,Male,,,,,,,5,acres,,Household Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle goats pigs,3,,,,Y,3,chicken_poultry rabbits other1,,🐕,,,,,,,21,15,,,,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize potato,2,,,,tomato,Male Female,4,3,0,2,N,,,,,,,Y,maize tomato,N,,,Y,Food,,No_crop_only,N,,N,,,,,,N,,,aug,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,never,N,,,,,,,,daily,Y,,,,on-farm,,,,never,Y,,,,bought,,,,daily,Y,,,,on-farm bought,,,,never,N,,,,on-farm bought,,,,monthly,N,,,,on-farm bought,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,Y,N,Animals,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4,4,12,,No Comment,-8,35.9,2020,4.5509996,1,medium,4,08:58:00.000+03,2017-12-03T15:45:32.012+03,15:45:32,She is a replacement of Alocye Mhame because he has no cattle at a moment.,uuid:49a9986d-62fc-4f89-b3c4-d1c8c3b9975e,458236,49a9986d-62fc-4f89-b3c4-d1c8c3b9975e,2017-12-04T10:56:59,867,,-1,,,20170722,Iringa,,,F,KILOLO,2012,13,N,Y,1,dairy_long-term,1.252982213,9.174838922,0,0.598139512,0.664078309,0.543847572,0,12.23388653,Half,dairy,2012,2012,inactive,12,active,3
